id;tit;u1;sty;cou;lan;btr
96906;Gay Pop Classics;http://sh-aus.gaypopradio.com/classics-au;lgbt,80s,classic hits;Australia;English;32
96271;Gaya 93.6 FM;http://www.gaya936fm.com:8000/gayafm.aac;;Indonesia;;96
44825;Gaydar Radio;http://gaydarradio.com/listenlive/high.m3u;;United Kingdom;;160
87152;Gaydio;http://uk_listen.gaydio.co.uk:8001/gaydio_high;dance,pop;United Kingdom;English;160
65015;GAYFM;http://stream.gayfm.de;pop,dance;Germany;German;128
93204;GBC Obonu FM 95.7 Accra;"http://198.255.36.2:8028/;";accra,ghana broadcasting corporation,public radio;Ghana;English;32
50069;GCN stream1;http://www.gcnlive.com/playlists/live/channel1.m3u;talk,resistance,news;United States of America;English;32
50070;GCN stream2;http://www.gcnlive.com/playlists/live/channel2.m3u;talk,resistance,news;United States of America;English;32
50071;GCN stream3;http://www.gcnlive.com/playlists/live/channel3.m3u;talk,resistance,news;United States of America;English;32
50072;GCN stream4;http://www.gcnlive.com/playlists/live/channel4.m3u;talk,resistance,news;United States of America;English;32
87491;GD Radio.net;http://216.119.152.213:8019/;psychedelic,oldies,70s,60s,rock;United States of America;English;64
86305;GDS.FM;http://gdsfm.out.airtime.pro:8000/gdsfm_a;;Switzerland;;192
96668;geekbeatradio;https://geekbeatradio.com/geekbeatradio.m3u;chiptune,geek culture,geek;United States of America;English;144
95997;"Geethavani FM.com ""Toronto Tamil Radio"", ON";"http://50.7.70.66:8657/;";toronto,tamil music,ethnic programming;Canada;Tamil;32
87958;Geice FM;"http://centova.radio.com.pt:9448/;";news,pop,world music;Portugal;Portuguese;128
90757;Generaadio FM;"http://stream.generaadio.ee:8000/airtime_128?type=.mp3/;stream.mp3";;Estonia;Estonian;96
45437;Génération Do;http://listen.radionomy.com/generation-do.m3u;;France;French;64
45438;Generation FM;http://www.generation-fm.com/playlist/listen.m3u;;France;French;128
45436;Generation Soul Disco Funk;http://www.generationdiscofunk.com/pls/hd.m3u;;France;French;128
86277;Génération-Hit;http://91.121.59.45:8169/GenerationHits;;France;French;192
86278;Génération-Hit 80's;http://91.121.59.45:8017/GenerationHits80;;France;French;192
21786;Generations;http://generationfm.ice.infomaniak.ch/generationfm-high.mp3;soul,hiphop;France;French;128
87367;Generations;http://generationfm.ice.infomaniak.ch/generationfm-high.aac;soul,hiphop;France;French;63
86073;Generations 2015;http://generations-thema.ice.infomaniak.ch/generations-thema.mp3;;France;French;128
87385;Generations 2015;http://generations-thema.ice.infomaniak.ch/generations-thema.aac;;France;French;64
86065;Generations Booba;http://generations-booba.ice.infomaniak.ch/generations-booba.mp3;;France;French;128
87377;Generations Booba;http://generations-booba.ice.infomaniak.ch/generations-booba.aac;;France;French;64
86062;Generations En Mode Brand New;http://gene-wr10.ice.infomaniak.ch/gene-wr10.mp3;;France;French;128
87374;Generations En Mode Brand New;http://gene-wr10.ice.infomaniak.ch/gene-wr10.aac;;France;French;63
86075;Generations Freestyle;http://gene-wr09.ice.infomaniak.ch/gene-wr09.mp3;;France;French;128
87387;Generations Freestyle;http://gene-wr09.ice.infomaniak.ch/gene-wr09.aac;;France;French;64
86069;Generations Funk;http://gene-wr05.ice.infomaniak.ch/gene-wr05.mp3;;France;French;128
87381;Generations Funk;http://gene-wr05.ice.infomaniak.ch/gene-wr05.aac;;France;French;64
86074;Generations Girl;http://generations-girls.ice.infomaniak.ch/generations-girls.mp3;;France;French;128
87386;Generations Girl;http://generations-girls.ice.infomaniak.ch/generations-girls.mp3;;France;French;128
86068;Generations La Fouine;http://generations-la-fouine.ice.infomaniak.ch/generations-la-fouine.mp3;;France;French;128
87380;Generations La Fouine;http://generations-la-fouine.ice.infomaniak.ch/generations-la-fouine.aac;;France;French;64
86064;Generations NewJack;http://generations-njs.ice.infomaniak.ch/generations-njs.mp3;;France;French;128
87376;Generations NewJack;http://generations-njs.ice.infomaniak.ch/generations-njs.aac;;France;French;64
86058;Generations R&B;http://generationfm-slowjam.ice.infomaniak.ch/generationfm-slowjam-high.mp3;;France;French;128
87370;Generations R&B;http://generationfm-slowjam.ice.infomaniak.ch/generationfm-slowjam-high.aac;;France;French;63
86061;Generations R&B Gold;http://generations-rnb-gold.ice.infomaniak.ch/generations-rnb-gold.mp3;;France;French;128
87373;Generations R&B Gold;http://generations-rnb-gold.ice.infomaniak.ch/generations-rnb-gold.aac;;France;French;64
86057;Generations Rap FR;http://generationfm-rap.ice.infomaniak.ch/generationfm-rap-high.mp3;;France;French;128
87369;Generations Rap FR;http://generationfm-rap.ice.infomaniak.ch/generationfm-rap-high.aac;;France;French;64
86060;Generations Rap FR Gold;http://gene-wr06.ice.infomaniak.ch/gene-wr06.mp3;;France;French;128
87372;Generations Rap FR Gold;http://gene-wr06.ice.infomaniak.ch/gene-wr06.aac;;France;French;64
86056;Generations Rap U.S;http://generationfm-underground.ice.infomaniak.ch/generationfm-underground-high.mp3;;France;French;128
87368;Generations Rap U.S;http://generationfm-underground.ice.infomaniak.ch/generationfm-underground-high.aac;;France;French;64
86059;Generations Rap U.S Gold;http://gene-wr08.ice.infomaniak.ch/gene-wr08.mp3;;France;French;128
87371;Generations Rap U.S Gold;http://gene-wr08.ice.infomaniak.ch/gene-wr08.aac;;France;French;63
86071;Generations Reggae;http://generations-caraibes.ice.infomaniak.ch/generations-caraibes-high.mp3;reggae;France;French;128
87383;Generations Reggae;http://generations-caraibes.ice.infomaniak.ch/generations-caraibes-high.aac;;France;French;63
86072;Generations Reggaeton;http://generations-rgton.ice.infomaniak.ch/generations-rgton.mp3;;France;French;128
87384;Generations Reggaeton;http://generations-rgton.ice.infomaniak.ch/generations-rgton.aac;;France;French;64
86066;Generations Rohff;http://generation-rohff.ice.infomaniak.ch/generation-rohff.mp3;;France;French;128
87378;Generations Rohff;http://generation-rohff.ice.infomaniak.ch/generation-rohff.aac;;France;French;64
86063;Generations SlowJam;http://gene-wr11.ice.infomaniak.ch/gene-wr11.mp3;;France;French;128
87375;Generations SlowJam;http://gene-wr11.ice.infomaniak.ch/gene-wr11.aac;;France;French;64
86070;Generations Soul;http://gene-wr07.ice.infomaniak.ch/gene-wr07.mp3;;France;French;128
87382;Generations Soul;http://gene-wr07.ice.infomaniak.ch/gene-wr07.aac;;France;French;64
86067;Generations Wati B;http://generations-wati-b.ice.infomaniak.ch/generations-wati-b.mp3;;France;French;128
87379;Generations Wati B;http://generations-wati-b.ice.infomaniak.ch/generations-wati-b.aac;;France;French;64
87563;GenFM 987 Jakarta;http://streaming.sim-indonesia.com:8000/genfm;local pop;Indonesia;Indonesian;32
91144;Gensokyo Radio;https://gensokyoradio.net/GensokyoRadio.m3u;touhou,soundtrack,jpop,japanese;;;128
88098;George;http://icecast.mediaworks.co.nz:8000/georgefm;auckland;New Zealand;English;128
89941;Geras FM;http://82.135.234.195:8000/gerasfm.mp3.m3u;Geras FM Vilnius,Geras FM;Lithuania;Lithuanian;0
89815;German Official Top 50 Station Dance-Charts(ww3.servemp3.com);http://ww3.servemp3.com:5000/Dance-Charts;charts,dance;Germany;German;256
89417;German TOP100 Single Charts(ww3.servemp3.com);http://ww3.servemp3.com:5000/Single-Charts;top 100;Germany;German;256
89817;German TOP30 Party Schlager Charts(ww3.servemp3.com);http://ww3.servemp3.com:5000/Party-Charts;schlager,party;Germany;German;256
92363;German Tuner Radio;http://stream.laut.fm/german-tuner-radio;germany,tuner;Germany;German;0
69145;Germany Radio;http://discofox-livestream.de:8200/listen.pls;;Germany;German;128
96312;Geronimo 106.1 FM;"http://live2.indostreamserver.com:8018/;";;Indonesia;;40
96868;GFM Asia Hits;http://sc.rastream.com:9010/stream;asian,asian rock,asian pop,j-pop,k-pop;Hong Kong;Cantonese;96
95656;GFM Galactica 99.9 Oranjestad;"http://50.22.219.97:3270/;";oranjestad,pop,Top 40;Aruba;English;128
96649;GGFM 90.1 Discovery Bay;"http://usa14.fastcast4u.com:5192/;";discovery bay,blues,gospel;Jamaica;English;128
96059;Ghana Music Radio;http://streaming.radio.co/s92f890821/listen;music;Ghana;English;128
94742;Giornale Radio Piemonte;http://onair15.xdevel.com:8092;pop,local news;Italy;Italian;128
94743;Giornale Radio Piemonte Melody;http://onair15.xdevel.com:8226;italian pop;Italy;Italian;64
94744;Giornale Radio Piemonte Tre;http://onair15.xdevel.com:8228;variety;Italy;Italian;96
94427;Girls Rock Radio;http://listen.radionomy.com/girlsrockradio.m3u;rock,pop rock,indie rock;United States of America;English;128
91875;"Glastonbury FM ""GFM"" 107.1";http://live.canstream.co.uk:8000/glastonburyfm.mp3;glastonbury,indie,freeform,community radio;United Kingdom;English;64
96394;glitched;https://glitched.xyz/glitched.m3u;ambient,glitch,idm,Lainchan,Lain;United States of America;English;256
88408;Global 96.9 Aro FM;"http://74.86.0.227:9994/;stream.mp3";oaxaca;Mexico;Spanish;64
85594;Global Digital;"http://stream.4eb.org.au:8100/;stream.mp3";ethnic programming;Australia;;96
45300;Global FM;http://globalfm.ice.infomaniak.ch/globalfm-high.mp3;;Switzerland;;128
95697;Global Radio 99.5 Nassau;http://ice64.securenetsystems.net/GLOBALBS;nassau,talk,r&b,soul;Bahamas;English;32
88295;Global Star Radio;http://64.27.25.39:2146;talk,religion,christian;United States of America;English;64
97058;Global Voices Radio;http://gvoices.out.airtime.pro:8000/gvoices_b;independent;Netherlands;English;128
90306;GNL;http://gnl.fm:8000/GNL-MP3-HD;rap,hiphop,edm,dance,top 40,pop;United Kingdom;English;192
92030;Gnostic Teachings;http://gnosticteachings.org:8005/Gnostic_Radio;Talk,Religion;United States of America;English;128
57659;GO! FM 106.5 Aarhus;http://gofm.radiostreaming.dk:8050/gofm;topr40;Denmark;Danish;128
94567;GoFM;http://s5.purestream.net:8030;blues,pop,classic rock,rock;United States of America;;192
91701;Gold 102,4;http://gold24.xnk.nu:8080/listen.pls;;Sweden;Swedish;128
96427;Gold 15-93 AM;http://sr9.inmystream.info:8008/stream;villa estense,dance,pop,80s,90s,news;Italy;Italian;128
91892;Gold AM 1548 London;http://media-ice.musicradio.com/GoldMP3;london,classic hits,oldies;United Kingdom;English;128
10005;Gold FM;http://mediam.streamakaci.com/goldfm.mp3;;France;French;128
88800;Gold FM;http://www.goldfm.be/live/playlist.php?name=listen.pls;;Belgium;Turkish;128
89940;Gold FM;http://www.radijas.fm/media/_catalog/www.radijas.fm-radijo-stotis-gold-fm.pls;Laisvoji Banga,Gold FM Radijas,Gold FM;Lithuania;Lithuanian;0
92125;Gold FM;http://s7.iqstreaming.com:8024/;oldies;Croatia;Croatian;96
93350;Gold FM 93.0 & 93.2 Colombo;"http://goldfm.asiabroadcasting.stream:7048/;";pop,oldies;Sri Lanka;English;48
90669;Gold104.3;https://player.arn.com.au/iheart/gold1043.pls;;Australia;English;32
97150;Golden 50/70s Hits;http://listen.radionomy.com/golden-50-70s-hits.m3u;G'N'M,oldies,50s,60s,70s,classic hits;France;English;128
95822;Golden Decades;http://streaming.radionomy.com/GoldenDecades?lang=en-US%2cen%3bq%3d0.5;;Belgium;Dutch;128
94785;Goldenradio 80s;http://listen.radionomy.com/goldenradio80s.m3u;1980s,80s;Italy;Italian;128
94786;Goldenradio Italiana;http://listen.radionomy.com/goldenradioitaliana.m3u;italian pop;Italy;Italian;128
94787;Goldenradio TopHits;http://listen.radionomy.com/goldenradiotophits.m3u;top 100,hits;Italy;Italian;128
62797;GoldFM;http://80.86.106.110:8002/;Oldies;Romania;Romanian;96
96883;Golf News Net Radio;http://stream.radio.co/s2c0729682/listen;silver spring,talk,sport,golf;United States of America;English;128
45078;Gong 96.3;http://mp3.radiogong963.c.nmdn.net/fs_radiogong963/livestream.mp3;Munich,München;Germany;German;128
86582;Gong 96.3 Event-Channel;http://mp3.radiogong963.c.nmdn.net/fs_radiogongevent/livestream.mp3;;Germany;German;128
86581;Gong 96.3 Relaxed;http://mp3.radiogong963.c.nmdn.net/fs_radiogongrelaxed/livestream.mp3;;Germany;German;128
86580;Gong 96.3 Top 50;http://mp3.radiogong963.c.nmdn.net/fs_radiogongtop50/livestream.mp3;;Germany;German;128
81080;Gong 97.1;http://webradio.gong971.de:8000/;indie,pop,rock;Germany;German;128
66144;Gong FM Regensburg;http://edge.live.mp3.mdn.newmedia.nacamar.net/ps-radiogongfm/livestream.mp3;;Germany;German;128
44178;Gong Rádió;http://stream.gongradio.hu:8000/gong-fm.mp3;Pop;Hungary;Hungarian;128
97410;Good Burger Radio;http://philae.shoutca.st:8475/stream;easy listening,instore radio;Cyprus;English;320
86185;Goon Show Radio - Ingtiiddleipoe 24/7;http://goons.fabcat.org/64.pls;comedy,music;United States of America;English;64
89802;Goth'N'Metal;http://listen.radionomy.com/goth-n-metal.m3u;G'N'M,Electro,Power Metal,Doom Metal,Metal,Gothic;France;English;128
89497;GothDimension;http://stream.gothdimension.de:8000/;;Germany;German;192
86351;GothDimension - The Darkest Hour Radio;http://www.gothdimension.de/play/2/192k.m3u;Dark Wave,Gothic Rock,Post Punk;Germany;German;192
86350;GothDimension - Wave Gothic Radio;http://www.gothdimension.de/play/1/192k.m3u;Music News,Wave Gothic;Germany;German;192
95659;GotRadio - AAA Boulevard;http://173.244.215.162:8070;adult album alternative;United States of America;English;128
97055;GotRadio Bluegrass;http://gotradio-edge1.cdnstream.com:80/1172_128;bluegrass,country;United States of America;English;128
97607;GotRadio Celtic Crossing;http://173.244.215.162:8010/listen.pls;celtic;United States of America;English;128
97019;Gr8 80's;"http://192.184.9.81:8225/;stream/1";1980s,80s,gr8tunes;United Arab Emirates;Arabic;128
97018;Gr8 90's;"http://192.184.9.81:8240/;stream/1";1990s,90s,gr8tunes;United Arab Emirates;Arabic;128
97026;Gr8 Arab Maghreb;"http://192.184.9.158:8086/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
97020;Gr8 Arabic Lounge;"http://192.184.9.81:8396/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
97013;Gr8 Fairouziat;"http://192.184.9.81:8246/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
97024;Gr8 Halimiat;"http://192.184.9.81:8204/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
97023;Gr8 Jalsat;"http://192.184.9.81:8397/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
97014;Gr8 Kalthoumiat;"http://192.184.9.81:8416/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
97016;Gr8 Khaliji;http://192.184.9.81:8247/stream;gr8tunes;United Arab Emirates;Arabic;128
97017;Gr8 Lebnaniat;http://192.184.9.81:8247/live;gr8tunes;United Arab Emirates;Arabic;128
97025;Gr8 Tarab;"http://192.184.9.81:8125/;stream/1";gr8tunes;United States of America;Arabic;128
97027;Gr8 Wardiat;"http://192.184.9.81:8008/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
97022;Gr8 Zaman;"http://192.184.9.81:8110/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
97015;Gr8tunes;"http://192.184.9.81:8111/;stream/1";gr8tunes;United Arab Emirates;Arabic;128
90450;Grace Alone Ministry;http://u.klikhost.net:8000/gracealone;Christian,Indonesian;Indonesia;Indonesian;56
97621;Graceland Radio;"http://s1.nexuscast.com:8133/;";elvis presley,rock'n'roll,heartbeat radio;United States of America;English;128
90328;grad-petrov 73.1 FM St. Petersburg;http://www.grad-petrov.ru:8093/mp3-40;;Russia;Russian;40
45440;Graf'hit;http://213.246.53.78:8000/grafhit.mp3;;France;French;192
87288;Graffic FM;"http://streaming.aorus.fr:8200/;";;France;French;128
45439;Graffiti Urban Radio;http://80.82.229.202/graffiti.mp3;;France;French;128
88213;Gran Reserva Rap;http://listen.radionomy.com/gran-reserva-rap.m3u;hiphop,rap;Spain;Spanish;128
87162;Grand Sud FM;http://grandsudfm.ice.infomaniak.ch/grandsudfm-128.mp3;;France;French;128
95521;Grande RIo FM;http://servidor02.nordestevendas.com.br:8081/granderiofm/granderiofm.stream/icecast.audio;petrolina,radio petrolina,grande rio fm;Brazil;Portuguese;96
94446;Grandprix Radio;"http://grandprixradio4.live-streams.nl:8240/;";auto sports,classic hits,dance hits;Netherlands;Dutch;128
87490;GratefuleD Radio;http://listen.radionomy.com/gratefuledradio;psychedelic,oldies,70s,60s,rock;United States of America;English;128
95934;Great American Broadcast Network;http://s2.voscast.com:10050/stream;san rafael,talk,comedy;United States of America;English;64
96316;Green Radio;http://greenradio.onlivestreaming.net:8920/live;;Indonesia;;32
86577;Grimaldi FM;"http://manager2.streaming-ingenierie.fr:8058/;";;France;French;192
88224;Groot nieuws radio;http://media02.streampartner.nl:8050/live?type=.mp3;religion,gospel,christian;Netherlands;Dutch;64
88590;Groove FM;http://icelive0.80692-icelive0.cdn.qbrick.com/10563/80692_GrooveFM.mp3;;Finland;Finnish;128
97103;Groove Society Radio;http://listen.shoutcast.com/groovesocietyhq;funk,soul,rnb;Netherlands;English;128
97140;Groovesociety;http://listen.shoutcast.com/groovesocietyhq;soul,soulful,90s,1980s,oldschool,rnb,slow jamz,dance;Netherlands;English;128
85698;GRRIF;https://grrif.ice.infomaniak.ch/grrif-high.mp3;pop,punk,alternative rock,rock;Switzerland;French;128
88038;Grub Radio;http://knight.wavestreamer.com:7315;industrial,gothic,alternative,hard rock,indie,classic rock,metal;United Kingdom;English;128
86354;Gruftiradio;http://www.digital-webstream.de/stream/12790.m3u;progressive,industrial,dark wave,punk,alternative,metal,mittelalter,gothic;Germany;German;128
90613;GTriddim;http://gtriddim.com/stream/listennow.pls;soca,hiphop,reggae;Guyana;English;128
85670;Guadeloupe 1ère;http://radios.la1ere.fr/guadeloupe;outre-mer;France;;128
93501;Guardian FM 96.9;http://radiocdn1.streamcomedia.com:5670/tngr969fm;talk,news;Bahamas;English;64
96884;Guerilla Cricket;http://s7.voscast.com:8298/stream;talk,sport,cricket;United Kingdom;English;96
89337;Guldkanalen;http://www.guldkanalen.se/static/streamGK/192MP3.pls;oldies;Sweden;Swedish;192
89333;Guldkanalen 60-tal;http://www.guldkanalen.se/static/streamGK60/192MP3.pls;60s;Sweden;Swedish;192
89334;Guldkanalen 70-tal;http://www.guldkanalen.se/static/streamGK70/192MP3.pls;70s;Sweden;Swedish;192
89335;Guldkanalen 80-tal;http://www.guldkanalen.se/static/streamGK80/192MP3.pls;80s;Sweden;Swedish;192
89336;Guldkanalen 90-tal;http://www.guldkanalen.se/static/streamGK90/192MP3.pls;90s;Sweden;Swedish;192
89701;Gull Bylgjan 90.9 Reykjavik;http://icecast.365net.is:8000/orbGullBylgjan.aac.m3u;reykjavik,local music,classic rock;Iceland;Icelandic;128
91780;Guodageainnu Lagasradio;http://62.63.40.146:8000/listen.m3u;;Norway;Sami;128
91915;Gurbani Kirtan 24/7;http://162.255.163.64:8006/start.mp3;religion,gurbani,sikh;Canada;Punjabi;128
